"","word","freq"
"insult","insult",9
"internships","internships",9
"interpret","interpret",9
"intimacy","intimacy",9
"intimidation","intimidation",9
"introduces","introduces",9
"invaluable","invaluable",9
"invitations","invitations",9
"irrational","irrational",9
"issuing","issuing",9
"itc292s","itc292s",9
"itch","itch",9
"ivan","ivan",9
"jackpot","jackpot",9
"jaime","jaime",9
"jamison","jamison",9
"jasmine","jasmine",9
"jeanne","jeanne",9
"jerome","jerome",9
"jersey's","jersey's",9
"jimenez","jimenez",9
"jong","jong",9
"joyful","joyful",9
"judgement","judgement",9
"juliet","juliet",9
"juror","juror",9
"justification","justification",9
"kardashian","kardashian",9
"keeper","keeper",9
"kellogg","kellogg",9
"kenyan","kenyan",9
"kfc","kfc",9
"kidnapping","kidnapping",9
"killers","killers",9
"kitzhaber","kitzhaber",9
"kiwi","kiwi",9
"kosher","kosher",9
"kucinich","kucinich",9
"landowners","landowners",9
"lang","lang",9
"laptops","laptops",9
"lavender","lavender",9
"leah","leah",9
"leaked","leaked",9
"leaks","leaks",9
"lender","lender",9
"lester","lester",9
"liam","liam",9
"librarians","librarians",9
"lieutenant","lieutenant",9
"lilly","lilly",9
"limbo","limbo",9
"lineman","lineman",9
"linkedin","linkedin",9
"lively","lively",9
"loaf","loaf",9
"loaves","loaves",9
"logs","logs",9
"longstanding","longstanding",9
"lousy","lousy",9
"lunchtime","lunchtime",9
"lured","lured",9
"lynch","lynch",9
"lyons","lyons",9
"mack","mack",9
"maggie","maggie",9
"magnet","magnet",9
"magnolia","magnolia",9
"mailed","mailed",9
"mane2809d","mane2809d",9
"manifestation","manifestation",9
"manipulation","manipulation",9
"mansfield","mansfield",9
"mantra","mantra",9
"marco","marco",9
"margins","margins",9
"marilyn","marilyn",9
"marquette","marquette",9
"marsh","marsh",9
"marshmallow","marshmallow",9
"marshmallows","marshmallows",9
"martin's","martin's",9
"mary's","mary's",9
"maryland's","maryland's",9
"masks","masks",9
"matheny","matheny",9
"maxwell","maxwell",9
"mayfield","mayfield",9
"mcgee","mcgee",9
"me'","me'",9
"mechanical","mechanical",9
"med","med",9
"mediumhigh","mediumhigh",9
"meds","meds",9
"meh","meh",9
"mellow","mellow",9
"melody","melody",9
"merged","merged",9
"messenger","messenger",9
"mick","mick",9
"middlesex","middlesex",9
"milan","milan",9
"misleading","misleading",9
"mockingbird","mockingbird",9
"modernday","modernday",9
"mole","mole",9
"monmouth","monmouth",9
"monopoly","monopoly",9
"monumental","monumental",9
"moods","moods",9
"morale","morale",9
"moratorium","moratorium",9
"mortality","mortality",9
"mtv","mtv",9
"multnomah","multnomah",9
"mundane","mundane",9
"municipalities","municipalities",9
"murdering","murdering",9
"mustache","mustache",9
"myriad","myriad",9
"naps","naps",9
"nominations","nominations",9
"nominees","nominees",9
"nonprofits","nonprofits",9
"norfolk","norfolk",9
"norway","norway",9
"notification","notification",9
"nude","nude",9
"o'clock","o'clock",9
"obnoxious","obnoxious",9
"observer","observer",9
"observers","observers",9
"odyssey","odyssey",9
"ohh","ohh",9
"oldschool","oldschool",9
"omelet","omelet",9
"openings","openings",9
"ordeal","ordeal",9
"organised","organised",9
"origins","origins",9
"outcry","outcry",9
"outfielder","outfielder",9
"outscored","outscored",9
"outsider","outsider",9
"overthrow","overthrow",9
"owen","owen",9
"pablo","pablo",9
"pacing","pacing",9
"paige","paige",9
"pajamas","pajamas",9
"pakistani","pakistani",9
"palms","palms",9
"pancake","pancake",9
"panthers","panthers",9
"parameters","parameters",9
"parisian","parisian",9
"park's","park's",9
"parlor","parlor",9
"passions","passions",9
"pastries","pastries",9
"patron","patron",9
"patti","patti",9
"paule28099s","paule28099s",9
"paypal","paypal",9
"peggy","peggy",9
"pelosi","pelosi",9
"performer","performer",9
"perfume","perfume",9
"persona","persona",9
"persuasive","persuasive",9
"phenomenal","phenomenal",9
"phillip","phillip",9
"photographed","photographed",9
"physicians","physicians",9
"picky","picky",9
"pillar","pillar",9
"pilots","pilots",9
"planets","planets",9
"plaque","plaque",9
"players'","players'",9
"playful","playful",9
"playstation","playstation",9
"pod","pod",9
"poetic","poetic",9
"portable","portable",9
"posing","posing",9
"positively","positively",9
"postage","postage",9
"postal","postal",9
"postponed","postponed",9
"potty","potty",9
"powerpoint","powerpoint",9
"ppg","ppg",9
"prague","prague",9
"preached","preached",9
"prescribed","prescribed",9
"pressures","pressures",9
"prestige","prestige",9
"pretended","pretended",9
"prius","prius",9
"prob","prob",9
"probable","probable",9
"profitable","profitable",9
"profoundly","profoundly",9
"proportion","proportion",9
"propose","propose",9
"prostitution","prostitution",9
"protections","protections",9
"protects","protects",9
"protocol","protocol",9
"prowess","prowess",9
"public's","public's",9
"pup","pup",9
"puree","puree",9
"pushes","pushes",9
"query","query",9
"quinoa","quinoa",9
"quo","quo",9
"ram","ram",9
"rand","rand",9
"ranger","ranger",9
"rapper","rapper",9
"rave","rave",9
"readings","readings",9
"realities","realities",9
"reassuring","reassuring",9
"reclaim","reclaim",9
"recreational","recreational",9
"recruited","recruited",9
"redistricting","redistricting",9
"reductions","reductions",9
"referee","referee",9
"rein","rein",9
"reins","reins",9
"rel","rel",9
"reliability","reliability",9
"religions","religions",9
"remarked","remarked",9
"rematch","rematch",9
"reminders","reminders",9
"renewing","renewing",9
"repaired","repaired",9
"reproductive","reproductive",9
"resisting","resisting",9
"respects","respects",9
"reviewers","reviewers",9
"reynolds","reynolds",9
"richie","richie",9
"rihanna","rihanna",9
"ringing","ringing",9
"risky","risky",9
"roaring","roaring",9
"robbed","robbed",9
"robe","robe",9
"roc","roc",9
"romaine","romaine",9
"rowe","rowe",9
"russia's","russia's",9
"sabathia","sabathia",9
"sacrificing","sacrificing",9
"sailing","sailing",9
"sanctuary","sanctuary",9
"sandusky","sandusky",9
"sanity","sanity",9
"santana","santana",9
"santos","santos",9
"sauvignon","sauvignon",9
"savvy","savvy",9
"scarf","scarf",9
"scarlett","scarlett",9
"scenery","scenery",9
"schumaker","schumaker",9
"schwartz","schwartz",9
"scrape","scrape",9
"scraping","scraping",9
"sealed","sealed",9
"secondround","secondround",9
"selfesteem","selfesteem",9
"selfpublishing","selfpublishing",9
"seller","seller",9
"semi","semi",9
"sensible","sensible",9
"sensory","sensory",9
"sergeant","sergeant",9
"servant","servant",9
"setbacks","setbacks",9
"settling","settling",9
"shareholder","shareholder",9
"sharks","sharks",9
"sheldon","sheldon",9
"shirley","shirley",9
"shocks","shocks",9
"shooters","shooters",9
"shopped","shopped",9
"showdown","showdown",9
"shurmur","shurmur",9
"sickness","sickness",9
"sipping","sipping",9
"skipping","skipping",9
"skyline","skyline",9
"slack","slack",9
"sliding","sliding",9
"slowdown","slowdown",9
"snatched","snatched",9
"soar","soar",9
"soaring","soaring",9
"sober","sober",9
"somerset","somerset",9
"sophia","sophia",9
"spacious","spacious",9
"spaghetti","spaghetti",9
"specializing","specializing",9
"speedy","speedy",9
"sperm","sperm",9
"spiced","spiced",9
"spiders","spiders",9
"spiral","spiral",9
"spoiler","spoiler",9
"spraying","spraying",9
"sprouts","sprouts",9
"stabbed","stabbed",9
"stacy","stacy",9
"staffers","staffers",9
"staged","staged",9
"stained","stained",9
"standings","standings",9
"standpoint","standpoint",9
"startling","startling",9
"stationed","stationed",9
"statistically","statistically",9
"stereotype","stereotype",9
"steroid","steroid",9
"stocking","stocking",9
"stoudemire","stoudemire",9
"straightforward","straightforward",9
"streams","streams",9
"streetcar","streetcar",9
"strengthened","strengthened",9
"strengthening","strengthening",9
"stroll","stroll",9
"stubborn","stubborn",9
"stumble","stumble",9
"sturdy","sturdy",9
"submissions","submissions",9
"suing","suing",9
"summers","summers",9
"summoned","summoned",9
"supermarkets","supermarkets",9
"surfaced","surfaced",9
"surplus","surplus",9
"surroundings","surroundings",9
"swan","swan",9
"sweeter","sweeter",9
"swelling","swelling",9
"swiftly","swiftly",9
"sworn","sworn",9
"symbols","symbols",9
"tagged","tagged",9
"tedious","tedious",9
"temp","temp",9
"tenn","tenn",9
"tenor","tenor",9
"tentatively","tentatively",9
"testify","testify",9
"textbook","textbook",9
"texted","texted",9
"thankyou","thankyou",9
"that'll","that'll",9
"thaw","thaw",9
"thereof","thereof",9
"thigh","thigh",9
"thighs","thighs",9
"thinner","thinner",9
"threads","threads",9
"threegame","threegame",9
"throne","throne",9
"thyme","thyme",9
"tidy","tidy",9
"tigard","tigard",9
"timeless","timeless",9
"timeout","timeout",9
"toilets","toilets",9
"tomlin","tomlin",9
"toni","toni",9
"trader","trader",9
"transfers","transfers",9
"traveler","traveler",9
"triad","triad",9
"tropical","tropical",9
"trusts","trusts",9
"tug","tug",9
"tuning","tuning",9
"twp","twp",9
"ufc","ufc",9
"umno","umno",9
"undead","undead",9
"underage","underage",9
"undergo","undergo",9
"underwater","underwater",9
"undisclosed","undisclosed",9
"undocumented","undocumented",9
"unintentionally","unintentionally",9
"unofficial","unofficial",9
"unseen","unseen",9
"upgraded","upgraded",9
"upsetting","upsetting",9
"usher","usher",9
"utilize","utilize",9
"utter","utter",9
"vague","vague",9
"vain","vain",9
"variable","variable",9
"variations","variations",9
"varied","varied",9
"vegans","vegans",9
"velocity","velocity",9
"vendor","vendor",9
"vest","vest",9
"vines","vines",9
"visibility","visibility",9
"vivid","vivid",9
"vocabulary","vocabulary",9
"vulnerability","vulnerability",9
"wainwright","wainwright",9
"waitress","waitress",9
"walsh","walsh",9
"wang","wang",9
"waved","waved",9
"wedges","wedges",9
"weep","weep",9
"wellbeing","wellbeing",9
"whale","whale",9
"whim","whim",9
"whining","whining",9
"willow","willow",9
"wizards","wizards",9
"worke2809d","worke2809d",9
"worldclass","worldclass",9
"wry","wry",9
"wyoming","wyoming",9
"yang","yang",9
"yemen","yemen",9
"yorker","yorker",9
"youngsters","youngsters",9
"youthful","youthful",9
"youths","youths",9
"zest","zest",9
"zumwalt","zumwalt",9
"'til","'til",8
"107","107",8
"10k","10k",8
"10yearold","10yearold",8
"11000","11000",8
"117","117",8
"122","122",8
"124","124",8
"134","134",8
"136","136",8
"145","145",8
"15yearold","15yearold",8
"16yearold","16yearold",8
"1917","1917",8
"192","192",8
"1940s","1940s",8
"1949","1949",8
"1953","1953",8
"201213","201213",8
"206","206",8
"220","220",8
"23rd","23rd",8
"24th","24th",8
"260","260",8
"275","275",8
"27th","27th",8
"315","315",8
"340","340",8
"3point","3point",8
"440","440",8
"610","610",8
"710","710",8
"730pm","730pm",8
"76ers","76ers",8
"90minute","90minute",8
"9pm","9pm",8
"a's","a's",8
"aberdeen","aberdeen",8
"absorbing","absorbing",8
"accelerate","accelerate",8
"accordingly","accordingly",8
"accountant","accountant",8
"accusations","accusations",8
"accuse","accuse",8
"accusing","accusing",8
"aces","aces",8
"aching","aching",8
"acknowledging","acknowledging",8
"acquiring","acquiring",8
"activated","activated",8
"adams'","adams'",8
"addicts","addicts",8
"additions","additions",8
"adjustment","adjustment",8
"adjustments","adjustments",8
"advertise","advertise",8
"advertisement","advertisement",8
"advertisers","advertisers",8
"advising","advising",8
"advisor","advisor",8
"advocating","advocating",8
"aesthetic","aesthetic",8
"afar","afar",8
"africans","africans",8
"agency's","agency's",8
"airing","airing",8
"alcoholic","alcoholic",8
"alerted","alerted",8
"alexandra","alexandra",8
"aligned","aligned",8
"alison","alison",8
"alleging","alleging",8
"allergy","allergy",8
"aloud","aloud",8
"aluminum","aluminum",8
"amazonca","amazonca",8
"amazonde","amazonde",8
"amazones","amazones",8
"amazonfr","amazonfr",8
"amazonit","amazonit",8
"amenities","amenities",8
"ammunition","ammunition",8
"amnesty","amnesty",8
"amsterdam","amsterdam",8
"ancestors","ancestors",8
"announcer","announcer",8
"apocalypse","apocalypse",8
"applauded","applauded",8
"appliances","appliances",8
"apron","apron",8
"arabia","arabia",8
"arise","arise",8
"arthritis","arthritis",8
"aspire","aspire",8
"asylum","asylum",8
"attribute","attribute",8
"auctions","auctions",8
"auntie","auntie",8
"authenticity","authenticity",8
"automated","automated",8
"avon","avon",8
"awesomeness","awesomeness",8
"backlash","backlash",8
"backstage","backstage",8
"bait","bait",8
"balloons","balloons",8
"bamboo","bamboo",8
"bank's","bank's",8
"banners","banners",8
"barber","barber",8
"barbie","barbie",8
"barley","barley",8
"barrels","barrels",8
"bassist","bassist",8
"bastard","bastard",8
"batches","batches",8
"batted","batted",8
"beacon","beacon",8
"bedside","bedside",8
"bee2809d","bee2809d",8
"behavioral","behavioral",8
"beige","beige",8
"belleville","belleville",8
"bellwether","bellwether",8
"belongings","belongings",8
"benches","benches",8
"bersih","bersih",8
"bettere2809d","bettere2809d",8
"bff","bff",8
"biking","biking",8
"billionaire","billionaire",8
"biscuit","biscuit",8
"bitters","bitters",8
"blades","blades",8
"blasts","blasts",8
"blatant","blatant",8
"bluff","bluff",8
"boers","boers",8
"bombing","bombing",8
"bonding","bonding",8
"boomers","boomers",8
"boone","boone",8
"booster","booster",8
"boosting","boosting",8
"booths","booths",8
"booty","booty",8
"brace","brace",8
"bracelets","bracelets",8
"breathtaking","breathtaking",8
"bribes","bribes",8
"brilliance","brilliance",8
"broadly","broadly",8
"broom","broom",8
"brotherhood","brotherhood",8
"bruise","bruise",8
"brushing","brushing",8
"bryce","bryce",8
"bullets","bullets",8
"bummer","bummer",8
"bun","bun",8
"bunnies","bunnies",8
"burner","burner",8
"caesar","caesar",8
"cain's","cain's",8
"cairo","cairo",8
"calendars","calendars",8
"camby","camby",8
"campaigned","campaigned",8
"campers","campers",8
"canterbury","canterbury",8
"capistrano","capistrano",8
"capitals","capitals",8
"cardiac","cardiac",8
"cargo","cargo",8
"carnival","carnival",8
"carp","carp",8
"carving","carving",8
"cask","cask",8
"catalina","catalina",8
"cement","cement",8
"centennial","centennial",8
"ceremonies","ceremonies",8
"certainty","certainty",8
"chagrin","chagrin",8
"charactere28099s","charactere28099s",8
"charleston","charleston",8
"cheered","cheered",8
"chemotherapy","chemotherapy",8
"cheney","cheney",8
"cher","cher",8
"cherished","cherished",8
"chesapeake","chesapeake",8
"chester","chester",8
"chevy","chevy",8
"chewing","chewing",8
"chewy","chewy",8
"childbirth","childbirth",8
"childcare","childcare",8
"chillies","chillies",8
"chimney","chimney",8
"christe28099s","christe28099s",8
"christie's","christie's",8
"christy","christy",8
"citigroup","citigroup",8
"clackamas","clackamas",8
"clam","clam",8
"clashes","clashes",8
"clemente","clemente",8
"climax","climax",8
"clinging","clinging",8
"clint","clint",8
"coarse","coarse",8
"coated","coated",8
"coauthor","coauthor",8
"cofounder","cofounder",8
"cola","cola",8
"collage","collage",8
"colouring","colouring",8
"comfortably","comfortably",8
"commissions","commissions",8
"communion","communion",8
"commuter","commuter",8
"comparable","comparable",8
"compares","compares",8
"compassionate","compassionate",8
"compelled","compelled",8
"compositions","compositions",8
"conceal","conceal",8
"concealed","concealed",8
"concentrate","concentrate",8
"concord","concord",8
"concussions","concussions",8
"condensed","condensed",8
"condo","condo",8
"confidently","confidently",8
"conflicting","conflicting",8
"consignment","consignment",8
"consolation","consolation",8
"constitutes","constitutes",8
"construct","construct",8
"contacting","contacting",8
"contamination","contamination",8
"contentious","contentious",8
"contested","contested",8
"contracted","contracted",8
"contracting","contracting",8
"contributor","contributor",8
"conventions","conventions",8
"converting","converting",8
"coordination","coordination",8
"cordova","cordova",8
"corey","corey",8
"correcting","correcting",8
"correspondent","correspondent",8
"corresponding","corresponding",8
"couple's","couple's",8
"cracker","cracker",8
"cracking","cracking",8
"cranberry","cranberry",8
"crate","crate",8
"crates","crates",8
"crave","crave",8
"creaminess","creaminess",8
"creams","creams",8
"creep","creep",8
"criticize","criticize",8
"crooked","crooked",8
"crops","crops",8
"crotch","crotch",8
"crumb","crumb",8
"crumpled","crumpled",8
"csu","csu",8
"culturally","culturally",8
"curly","curly",8
"cursed","cursed",8
"cushions","cushions",8
"cutie","cutie",8
"cvs","cvs",8
"cyclist","cyclist",8
"cynical","cynical",8
"dad's","dad's",8
"dana","dana",8
"daring","daring",8
"daughterinlaw","daughterinlaw",8
"daunting","daunting",8
"daye2809d","daye2809d",8
"daytime","daytime",8
"dazzling","dazzling",8
"debra","debra",8
"decoration","decoration",8
"deepest","deepest",8
"defenses","defenses",8
"defining","defining",8
"definitions","definitions",8
"defy","defy",8
"dekalb","dekalb",8
"deleting","deleting",8
"delhi","delhi",8
"deliciously","deliciously",8
"dell","dell",8
"demeanor","demeanor",8
"demons","demons",8
"depart","depart",8
"depicting","depicting",8
"deployed","deployed",8
"deployment","deployment",8
"deposited","deposited",8
"dept","dept",8
"derived","derived",8
"descend","descend",8
"detrimental","detrimental",8
"devastation","devastation",8
"dexter","dexter",8
"diamondbacks","diamondbacks",8
"dickens","dickens",8
"diluted","diluted",8
"diminished","diminished",8
"dimora's","dimora's",8
"dine","dine",8
"disadvantaged","disadvantaged",8
"disclosing","disclosing",8
"discomfort","discomfort",8
"dispensaries","dispensaries",8
"disposal","disposal",8
"disruption","disruption",8
"dissolved","dissolved",8
"distributing","distributing",8
"dizzy","dizzy",8
"dominican","dominican",8
"donovan","donovan",8
"doubledigit","doubledigit",8
"drafts","drafts",8
"draped","draped",8
"drastic","drastic",8
"dread","dread",8
"dries","dries",8
"drinkers","drinkers",8
"dryer","dryer",8
"dumping","dumping",8
"dwell","dwell",8
"dyed","dyed",8
"e2809cfirst","e2809cfirst",8
"e2809cnow","e2809cnow",8
"e2809cpeople","e2809cpeople",8
"e2809cshe","e2809cshe",8
"e2809ctheree28099s","e2809ctheree28099s",8
"e2809cyoue28099re","e2809cyoue28099re",8
"economies","economies",8
"edgy","edgy",8
"edt","edt",8
"elect","elect",8
"elk","elk",8
"ellen","ellen",8
"else's","else's",8
"emerges","emerges",8
"empathy","empathy",8
"enchanted","enchanted",8
"energized","energized",8
"englande28099s","englande28099s",8
"entity","entity",8
"erase","erase",8
"erection","erection",8
"eruption","eruption",8
"espresso","espresso",8
"ethic","ethic",8
"euclid","euclid",8
"europeans","europeans",8
"evergreen","evergreen",8
"everybody's","everybody's",8
"everything's","everything's",8
"evolve","evolve",8
"exchanges","exchanges",8
"exclude","exclude",8
"excluded","excluded",8
"excluding","excluding",8
"exempt","exempt",8
"exited","exited",8
"expire","expire",8
"expressions","expressions",8
"extensively","extensively",8
"extremist","extremist",8
"fades","fades",8
"fading","fading",8
"fairytale","fairytale",8
"familye28099s","familye28099s",8
"fares","fares",8
"fashions","fashions",8
"fatty","fatty",8
"feasible","feasible",8
"federally","federally",8
"fenway","fenway",8
"fertility","fertility",8
"festivities","festivities",8
"fewest","fewest",8
"ffa","ffa",8
"fiesta","fiesta",8
"fillings","fillings",8
"finalist","finalist",8
"fingernails","fingernails",8
"firestone","firestone",8
"fisheries","fisheries",8
"fitted","fitted",8
"flannel","flannel",8
"flare","flare",8
"flick","flick",8
"flourishing","flourishing",8
"fluent","fluent",8
"flute","flute",8
"flyer","flyer",8
"fodder","fodder",8
"folding","folding",8
"footprints","footprints",8
"footsteps","footsteps",8
"ford's","ford's",8
"fore2809d","fore2809d",8
"forefront","forefront",8
"forfeit","forfeit",8
"formidable","formidable",8
"fortress","fortress",8
"fractured","fractured",8
"francisco's","francisco's",8
"fraudulent","fraudulent",8
"fraught","fraught",8
"frontman","frontman",8
"frontrunner","frontrunner",8
"frost","frost",8
"fruity","fruity",8
"fuels","fuels",8
"gaga","gaga",8
"gah","gah",8
"gail","gail",8
"gamee2809d","gamee2809d",8
"gamers","gamers",8
"gaps","gaps",8
"gardner","gardner",8
"gaza","gaza",8
"geez","geez",8
"generates","generates",8
"geometry","geometry",8
"gesture","gesture",8
"ghetto","ghetto",8
"girardi","girardi",8
"glanced","glanced",8
"glendale","glendale",8
"gloomy","gloomy",8
"gong","gong",8
"goofy","goofy",8
"goto","goto",8
"gr8","gr8",8
"granulated","granulated",8
"grapefruit","grapefruit",8
"grassroots","grassroots",8
"graveyard","graveyard",8
"greenwood","greenwood",8
"greeting","greeting",8
"greyhound","greyhound",8
"groove","groove",8
"groundwork","groundwork",8
"grueling","grueling",8
"guiding","guiding",8
"guye2809d","guye2809d",8
"gypsy","gypsy",8
"hahahah","hahahah",8
"hahahahaha","hahahahaha",8
"hallways","hallways",8
"halves","halves",8
"hampton","hampton",8
"handing","handing",8
"hanna","hanna",8
"hansen","hansen",8
"harassed","harassed",8
"harden","harden",8
"hardy","hardy",8
"harford","harford",8
"harley","harley",8
"harvested","harvested",8
"hash","hash",8
"haul","haul",8
"hawk","hawk",8
"hazel","hazel",8
"heartbroken","heartbroken",8
"heartwarming","heartwarming",8
"hefty","hefty",8
"helmets","helmets",8
"henson","henson",8
"herb","herb",8
"herbert","herbert",8
"highlands","highlands",8
"hikes","hikes",8
"hillside","hillside",8
"hinder","hinder",8
"hinted","hinted",8
"hipster","hipster",8
"hoffman","hoffman",8
"homelessness","homelessness",8
"homosexuals","homosexuals",8
"honorable","honorable",8
"housewives","housewives",8
"hovering","hovering",8
"humber","humber",8
"humour","humour",8
"hurried","hurried",8
"ikea","ikea",8
"imaginable","imaginable",8
"immersed","immersed",8
"impaired","impaired",8
"imposing","imposing",8
"incest","incest",8
"incidentally","incidentally",8
"indicator","indicator",8
"infielder","infielder",8
"infractions","infractions",8
"ingram","ingram",8
"inherited","inherited",8
"initiate","initiate",8
"inks","inks",8
"innovations","innovations",8
"inquire","inquire",8
"insisting","insisting",8
"installing","installing",8
"insulin","insulin",8
"insulting","insulting",8
"integration","integration",8
"intensely","intensely",8
"interception","interception",8
"interface","interface",8
"interiors","interiors",8
"interns","interns",8
"interpreter","interpreter",8
"intertwined","intertwined",8
"intrigue","intrigue",8
"invading","invading",8
"invariably","invariably",8
"iranian","iranian",8
"irvine","irvine",8
"isle","isle",8
"israel's","israel's",8
"it'd","it'd",8
"italians","italians",8
"ite280a6","ite280a6",8
"jacksonville","jacksonville",8
"jamming","jamming",8
"japan's","japan's",8
"jared","jared",8
"jaw","jaw",8
"jenna","jenna",8
"jew","jew",8
"jewellery","jewellery",8
"jfk","jfk",8
"jihad","jihad",8
"joanne","joanne",8
"jonas","jonas",8
"jones'","jones'",8
"jumpstart","jumpstart",8
"khan","khan",8
"kickball","kickball",8
"kidse28099","kidse28099",8
"kimberly","kimberly",8
"kissed","kissed",8
"kitten","kitten",8
"kittens","kittens",8
"knowe2809d","knowe2809d",8
"koch","koch",8
"koh","koh",8
"laboratory","laboratory",8
"lacey","lacey",8
"lacy","lacy",8
"lambert","lambert",8
"lance","lance",8
"lash","lash",8
"latte","latte",8
"lautenberg","lautenberg",8
"leafy","leafy",8
"leaned","leaned",8
"leases","leases",8
"lebanon","lebanon",8
"lefty","lefty",8
"leisure","leisure",8
"lemons","lemons",8
"lends","lends",8
"lent","lent",8
"lentils","lentils",8
"leopard","leopard",8
"lethal","lethal",8
"liar","liar",8
"liberties","liberties",8
"licking","licking",8
"lifeless","lifeless",8
"limbaugh","limbaugh",8
"limbs","limbs",8
"lindsay","lindsay",8
"linebackers","linebackers",8
"linen","linen",8
"lipstick","lipstick",8
"listens","listens",8
"litter","litter",8
"llp","llp",8
"loneliness","loneliness",8
"longs","longs",8
"lyric","lyric",8
"macbook","macbook",8
"mahomie","mahomie",8
"makin","makin",8
"malaysian","malaysian",8
"malls","malls",8
"manila","manila",8
"manipulate","manipulate",8
"manslaughter","manslaughter",8
"marinade","marinade",8
"martyn","martyn",8
"masterson","masterson",8
"mastery","mastery",8
"matchups","matchups",8
"maurice","maurice",8
"maya","maya",8
"mccluer","mccluer",8
"mclaughlin","mclaughlin",8
"meanings","meanings",8
"meatballs","meatballs",8
"mechanic","mechanic",8
"median","median",8
"mene28099s","mene28099s",8
"merge","merge",8
"mermaid","mermaid",8
"messaging","messaging",8
"metabolism","metabolism",8
"meteor","meteor",8
"mice","mice",8
"michaels","michaels",8
"michel","michel",8
"michele","michele",8
"micro","micro",8
"microphone","microphone",8
"midterm","midterm",8
"minde2809d","minde2809d",8
"minerals","minerals",8
"minimize","minimize",8
"ministries","ministries",8
"minorities","minorities",8
"mischief","mischief",8
"misconception","misconception",8
"mon","mon",8
"moody","moody",8
"mosaic","mosaic",8
"mosquitoes","mosquitoes",8
"motivations","motivations",8
"motorsports","motorsports",8
"mouths","mouths",8
"muchneeded","muchneeded",8
"mueller","mueller",8
"multimedia","multimedia",8
"mumbai","mumbai",8
"mural","mural",8
"murderer","murderer",8
"nbc's","nbc's",8
"negotiation","negotiation",8
"nickel","nickel",8
"nicolas","nicolas",8
"nielsen","nielsen",8
"nigeria","nigeria",8
"nighte28099s","nighte28099s",8
"nineteen","nineteen",8
"northwestern","northwestern",8
"notch","notch",8
"notices","notices",8
"noticing","noticing",8
"notifications","notifications",8
"nova","nova",8
"npr","npr",8
"nutrients","nutrients",8
"obamacare","obamacare",8
"objected","objected",8
"obligations","obligations",8
"obtaining","obtaining",8
"occupation","occupation",8
"occupational","occupational",8
"ohioans","ohioans",8
"olson","olson",8
"one2809d","one2809d",8
"operational","operational",8
"orchid","orchid",8
"organizational","organizational",8
"organs","organs",8
"oriented","oriented",8
"ornaments","ornaments",8
"orphan","orphan",8
"ortiz","ortiz",8
"other's","other's",8
"othere28099s","othere28099s",8
"oute2809d","oute2809d",8
"outgoing","outgoing",8
"outright","outright",8
"overcoming","overcoming",8
"overheard","overheard",8
"overload","overload",8
"oversee","oversee",8
"overturn","overturn",8
"owens","owens",8
"packaged","packaged",8
"panther","panther",8
"paperback","paperback",8
"parent's","parent's",8
"partnered","partnered",8
"partnering","partnering",8
"passer","passer",8
"passionately","passionately",8
"passive","passive",8
"pastoral","pastoral",8
"pastors","pastors",8
"pastures","pastures",8
"patriotism","patriotism",8
"patrols","patrols",8
"patrons","patrons",8
"patterson","patterson",8
"patton","patton",8
"paul's","paul's",8
"payback","payback",8
"paychecks","paychecks",8
"pcs","pcs",8
"peaches","peaches",8
"peck","peck",8
"pedestrian","pedestrian",8
"peep","peep",8
"penguins","penguins",8
"penis","penis",8
"peppered","peppered",8
"perceive","perceive",8
"percussion","percussion",8
"percy","percy",8
"perennial","perennial",8
"perfection","perfection",8
"perseverance","perseverance",8
"persist","persist",8
"petrino","petrino",8
"photographic","photographic",8
"pickles","pickles",8
"piercing","piercing",8
"pike","pike",8
"piles","piles",8
"pinnacle","pinnacle",8
"pistol","pistol",8
"plague","plague",8
"plagued","plagued",8
"plank","plank",8
"playin","playin",8
"pleasures","pleasures",8
"plight","plight",8
"plumbing","plumbing",8
"pneumonia","pneumonia",8
"poked","poked",8
"polka","polka",8
"polo","polo",8
"ponds","ponds",8
"poop","poop",8
"poor's","poor's",8
"portray","portray",8
"possessed","possessed",8
"postgame","postgame",8
"prank","prank",8
"prepping","prepping",8
"preventive","preventive",8
"previews","previews",8
"prima","prima",8
"program's","program's",8
"progressing","progressing",8
"project's","project's",8
"promotional","promotional",8
"prompts","prompts",8
"prop","prop",8
"prostitute","prostitute",8
"proteins","proteins",8
"proverb","proverb",8
"providence","providence",8
"provocative","provocative",8
"psalms","psalms",8
"punches","punches",8
"punishing","punishing",8
"purdue","purdue",8
"pussy","pussy",8
"quaint","quaint",8
"quake","quake",8
"quicker","quicker",8
"racially","racially",8
"racked","racked",8
"rad","rad",8
"radically","radically",8
"raided","raided",8
"raiding","raiding",8
"rails","rails",8
"railway","railway",8
"ramos","ramos",8
"randall","randall",8
"raspberries","raspberries",8
"ratchet","ratchet",8
"razor","razor",8
"realty","realty",8
"reasoned","reasoned",8
"reflecting","reflecting",8
"reflective","reflective",8
"refrain","refrain",8
"refrigerated","refrigerated",8
"regain","regain",8
"regal","regal",8
"registry","registry",8
"reiff","reiff",8
"relaxation","relaxation",8
"relentless","relentless",8
"relevance","relevance",8
"relocate","relocate",8
"remedy","remedy",8
"reminiscent","reminiscent",8
"remnants","remnants",8
"remodel","remodel",8
"renamed","renamed",8
"render","render",8
"renee","renee",8
